date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:04:46	15369/15369	---M--	200	added ('OK')	image/jpeg	etag:%22655c4c8d-3c09%22	https://www.wimcycle.com/wp-content/uploads/2023/11/MY23-BIGFOOT-ROAD-16-RED-P-467x350.jpg?x30018	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-content/uploads/2023/11/MY23-BIGFOOT-ROAD-16-RED-P-467x3507ac3.jpg	(from https://www.wimcycle.com/produk/?paged=4)
16:05:13	79814/79814	---MCZ	200	added ('OK')	text/html	etag:%2295062f84662373006b1caae52706de71%22	https://www.wimcycle.com/produk/sepeda-anak/bmx-big-foot-road-16/	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk/sepeda-anak/bmx-big-foot-road-16/index.html	(from https://www.wimcycle.com/produk/?paged=4)
16:05:13	20015/20015	---M--	200	added ('OK')	image/jpeg	etag:%22655c4d45-4e2f%22	https://www.wimcycle.com/wp-content/uploads/2023/11/MY23-BIGFOOT-ROAD-18-BLUE-P-467x350.jpg?x30018	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-content/uploads/2023/11/MY23-BIGFOOT-ROAD-18-BLUE-P-467x3507ac3.jpg	(from https://www.wimcycle.com/produk/?paged=4)
16:05:37	79771/79771	---MCZ	200	added ('OK')	text/html	etag:%222d01ee44d258613c85c41e8136f41ff3%22	https://www.wimcycle.com/produk/sepeda-anak/bmx-big-foot-road-18/	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk/sepeda-anak/bmx-big-foot-road-18/index.html	(from https://www.wimcycle.com/produk/?paged=4)
16:05:38	21456/21456	---M--	200	added ('OK')	image/jpeg	etag:%22653b2ca8-53d0%22	https://www.wimcycle.com/wp-content/uploads/2023/10/MY23-SEONA-PINK-P-467x350.jpg?x30018	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-content/uploads/2023/10/MY23-SEONA-PINK-P-467x3507ac3.jpg	(from https://www.wimcycle.com/produk/?paged=4)
16:05:59	79289/79289	---MCZ	200	added ('OK')	text/html	etag:%229eb717c213802532ecb4c30df30ed217%22	https://www.wimcycle.com/produk/ctb/seona-24/	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk/ctb/seona-24/index.html	(from https://www.wimcycle.com/produk/?paged=4)
16:06:00	99034/99034	---MCZ	200	added ('OK')	text/html	etag:%220b126fcdb02f6cd4667f656ccb98d30f%22	https://www.wimcycle.com/produk/page/6/	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk/page/6/index.html	(from https://www.wimcycle.com/produk/?paged=5)
16:06:00	18686/18686	---M--	200	added ('OK')	image/jpeg	etag:%2264d0f730-48fe%22	https://www.wimcycle.com/wp-content/uploads/2023/07/MY23-FIREBIRD-3.0-RED-P-467x350.jpg?x30018	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-content/uploads/2023/07/MY23-FIREBIRD-3.0-RED-P-467x3507ac3.jpg	(from https://www.wimcycle.com/produk/?paged=5)
16:06:22	79392/79392	---MCZ	200	added ('OK')	text/html	etag:%22d8e873e149cdf3c8287bfbc18ccd89ae%22	https://www.wimcycle.com/produk/sepeda-bmx/bmx-firebird-20-26/	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk/sepeda-bmx/bmx-firebird-20-26/index.html	(from https://www.wimcycle.com/produk/?paged=5)
16:06:24	22463/22463	---M--	200	added ('OK')	image/jpeg	etag:%2263cf9198-57bf%22	https://www.wimcycle.com/wp-content/uploads/2023/01/MY23-THRASHER-V2-CREAM-P_web-622x350.jpg?x30018	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-content/uploads/2023/01/MY23-THRASHER-V2-CREAM-P_web-622x3507ac3.jpg	(from https://www.wimcycle.com/produk/?paged=5)
16:06:58	81648/81648	---MCZ	200	added ('OK')	text/html	etag:%22ca186a7fe13fdf0f5d6664b8a092f818%22	https://www.wimcycle.com/produk/sepeda-anak/bmx-thrasher-2023/	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk/sepeda-anak/bmx-thrasher-2023/index.html	(from https://www.wimcycle.com/produk/?paged=5)
16:06:59	28129/28129	---M--	200	added ('OK')	image/jpeg	etag:%22639c26a4-6de1%22	https://www.wimcycle.com/wp-content/uploads/2021/07/MY22-DRAGSTER20-BLACK-P-copy-525x350.jpg?x30018	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-content/uploads/2021/07/MY22-DRAGSTER20-BLACK-P-copy-525x3507ac3.jpg	(from https://www.wimcycle.com/produk/?paged=6)
16:07:27	81023/81023	---MCZ	200	added ('OK')	text/html	etag:%229625724aae86b94efcb0a2272c94b13c%22	https://www.wimcycle.com/produk/sepeda-bmx/20-bmx-dragster/	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk/sepeda-bmx/20-bmx-dragster/index.html	(from https://www.wimcycle.com/produk/?paged=6)
16:07:28	26030/26030	---M--	200	added ('OK')	image/jpeg	etag:%22639c26af-65ae%22	https://www.wimcycle.com/wp-content/uploads/2021/07/MY22-DRAGSTER-GREEN-P-copy-525x350.jpg?x30018	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-content/uploads/2021/07/MY22-DRAGSTER-GREEN-P-copy-525x3507ac3.jpg	(from https://www.wimcycle.com/produk/?paged=6)
16:07:50	81375/81375	---MCZ	200	added ('OK')	text/html	etag:%225f5b4b5bec2e790235eaa8e2a7b8fd7c%22	https://www.wimcycle.com/produk/sepeda-bmx/16-bmx-dragster/	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk/sepeda-bmx/16-bmx-dragster/index.html	(from https://www.wimcycle.com/produk/?paged=6)
16:07:50	36485/36485	---M--	200	added ('OK')	image/jpeg	etag:%22639c259d-8e85%22	https://www.wimcycle.com/wp-content/uploads/2021/02/MY21-WIMCYCLE_YUNA_16_BLUE_P-540x350.jpg?x30018	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-content/uploads/2021/02/MY21-WIMCYCLE_YUNA_16_BLUE_P-540x3507ac3.jpg	(from https://www.wimcycle.com/produk/?paged=6)
16:07:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Apr%202025%2009:07:29%20GMT	https://www.wimcycle.com/sepeda/sepeda-bmx/	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/sepeda/sepeda-bmx/index.html	(from https://www.wimcycle.com/product-category/sepeda-bmx/)
16:08:09	81928/81928	---MCZ	200	added ('OK')	text/html	etag:%228e16c39e33c8f31756c4d924943f14ab%22	https://www.wimcycle.com/produk/sepeda-anak/16-kids-yuna/	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk/sepeda-anak/16-kids-yuna/index.html	(from https://www.wimcycle.com/produk/?paged=6)
16:08:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Apr%202025%2009:07:51%20GMT	https://www.wimcycle.com/sepeda/sepeda-bmx/page/2/	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/sepeda/sepeda-bmx/page/2/index.html	(from https://www.wimcycle.com/product-category/sepeda-bmx/page/2/)
16:08:10	62842/62842	---MCZ	404	error ('Not%20Found')	application/rss+xml	etag:W/%22262c9eeeaf233f5f3cbce59275b11ab0%22	https://www.wimcycle.com/sepeda/sepeda-bmx/feed/	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/sepeda/sepeda-bmx/feed/index.html	(from https://www.wimcycle.com/product-category/sepeda-bmx/feed/)
16:08:10	2445/2445	---MCZ	200	added ('OK')	application/json	date:Mon,%2014%20Apr%202025%2009:08:10%20GMT	https://www.wimcycle.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.wimcycle.com%2Fproduk%2Fsepeda-anak%2Fbeckman-monster-16%2F	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-json/oembed/1.0/embed3187.json	(from https://www.wimcycle.com/produk/sepeda-anak/beckman-monster-16/)
16:08:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Apr%202025%2009:08:10%20GMT	https://www.wimcycle.com/?p=28547	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/index0bc0.html	(from https://www.wimcycle.com/produk/sepeda-anak/beckman-monster-16/)
16:08:10	2867/2867	---MCZ	200	added ('OK')	text/xml	date:Mon,%2014%20Apr%202025%2009:08:10%20GMT	https://www.wimcycle.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.wimcycle.com%2Fproduk%2Fsepeda-anak%2Fbeckman-monster-16%2F&format=xml	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-json/oembed/1.0/embed4434	(from https://www.wimcycle.com/produk/sepeda-anak/beckman-monster-16/)
16:08:10	0/-1	---M--	301	error ('')			https://www.wimcycle.com/produk	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk.e6.delayed	(from https://www.wimcycle.com/produk/sepeda-anak/beckman-monster-16/)
16:08:10	7423/7423	---M--	200	added ('OK')	image/jpeg	etag:%22674fe015-1cff%22	https://www.wimcycle.com/wp-content/uploads/2024/12/MY25-BECKMAN-MONSTER-BLACK-P-1-200x200.jpg?x30018	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-content/uploads/2024/12/MY25-BECKMAN-MONSTER-BLACK-P-1-200x2007ac3.jpg	(from https://www.wimcycle.com/produk/sepeda-anak/beckman-monster-16/)
16:08:11	7249/7249	---M--	200	added ('OK')	image/jpeg	etag:%22674fe014-1c51%22	https://www.wimcycle.com/wp-content/uploads/2024/12/MY25-BECKMAN-MONSTER-GREY-P-200x200.jpg?x30018	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-content/uploads/2024/12/MY25-BECKMAN-MONSTER-GREY-P-200x2007ac3.jpg	(from https://www.wimcycle.com/produk/sepeda-anak/beckman-monster-16/)
16:08:11	62842/62842	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Apr%202025%2009:08:11%20GMT	https://www.wimcycle.com/produk/sepeda-anak/beckman-monster-16/POST	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk/sepeda-anak/beckman-monster-16/POST	(from https://www.wimcycle.com/produk/sepeda-anak/beckman-monster-16/)
16:08:52	2483/2483	---MCZ	200	added ('OK')	application/json	date:Mon,%2014%20Apr%202025%2009:08:52%20GMT	https://www.wimcycle.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.wimcycle.com%2Fproduk%2Fsepeda-anak%2Fbmx-cobalt-speedtail-16%2F	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-json/oembed/1.0/embed7c89.json	(from https://www.wimcycle.com/produk/sepeda-anak/bmx-cobalt-speedtail-16/)
16:08:52	0/-1	---M--	301	error ('')			https://www.wimcycle.com/produk	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk.ec.delayed	(from https://www.wimcycle.com/produk/sepeda-anak/bmx-cobalt-speedtail-16/)
16:08:52	2905/2905	---MCZ	200	added ('OK')	text/xml	date:Mon,%2014%20Apr%202025%2009:08:52%20GMT	https://www.wimcycle.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.wimcycle.com%2Fproduk%2Fsepeda-anak%2Fbmx-cobalt-speedtail-16%2F&format=xml	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-json/oembed/1.0/embede52d	(from https://www.wimcycle.com/produk/sepeda-anak/bmx-cobalt-speedtail-16/)
16:08:52	7479/7479	---M--	200	added ('OK')	image/jpeg	etag:%22674d80c1-1d37%22	https://www.wimcycle.com/wp-content/uploads/2024/12/MY25-WIMCYCLE-COBALT16-BLACK-P-200x200.jpg?x30018	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-content/uploads/2024/12/MY25-WIMCYCLE-COBALT16-BLACK-P-200x2007ac3.jpg	(from https://www.wimcycle.com/produk/sepeda-anak/bmx-cobalt-speedtail-16/)
16:08:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Apr%202025%2009:08:52%20GMT	https://www.wimcycle.com/?p=28482	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/index5356.html	(from https://www.wimcycle.com/produk/sepeda-anak/bmx-cobalt-speedtail-16/)
16:08:52	7832/7832	---M--	200	added ('OK')	image/jpeg	etag:%22674d80c2-1e98%22	https://www.wimcycle.com/wp-content/uploads/2024/12/MY25-WIMCYCLE-COBALT16-BLUE-P-200x200.jpg?x30018	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-content/uploads/2024/12/MY25-WIMCYCLE-COBALT16-BLUE-P-200x2007ac3.jpg	(from https://www.wimcycle.com/produk/sepeda-anak/bmx-cobalt-speedtail-16/)
16:08:53	62842/62842	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Apr%202025%2009:08:53%20GMT	https://www.wimcycle.com/produk/sepeda-anak/bmx-cobalt-speedtail-16/POST	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk/sepeda-anak/bmx-cobalt-speedtail-16/POST	(from https://www.wimcycle.com/produk/sepeda-anak/bmx-cobalt-speedtail-16/)
16:09:32	2415/2415	---MCZ	200	added ('OK')	application/json	date:Mon,%2014%20Apr%202025%2009:09:32%20GMT	https://www.wimcycle.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.wimcycle.com%2Fproduk%2Fsepeda-anak%2Fbugsy-aqa-12%2F	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-json/oembed/1.0/embed3254.json	(from https://www.wimcycle.com/produk/sepeda-anak/bugsy-aqa-12/)
16:09:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Apr%202025%2009:09:32%20GMT	https://www.wimcycle.com/?p=28467	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/index1a27.html	(from https://www.wimcycle.com/produk/sepeda-anak/bugsy-aqa-12/)
16:09:32	0/-1	---M--	301	error ('')			https://www.wimcycle.com/produk	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk.f2.delayed	(from https://www.wimcycle.com/produk/sepeda-anak/bugsy-aqa-12/)
16:09:32	2843/2843	---MCZ	200	added ('OK')	text/xml	date:Mon,%2014%20Apr%202025%2009:09:33%20GMT	https://www.wimcycle.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.wimcycle.com%2Fproduk%2Fsepeda-anak%2Fbugsy-aqa-12%2F&format=xml	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-json/oembed/1.0/embed3d20	(from https://www.wimcycle.com/produk/sepeda-anak/bugsy-aqa-12/)
16:09:33	8683/8683	---M--	200	added ('OK')	image/jpeg	etag:%22674d5ed6-21eb%22	https://www.wimcycle.com/wp-content/uploads/2024/12/MY25-Wimcycle-Bugsy-AQA-Pink-P-200x200.jpg?x30018	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-content/uploads/2024/12/MY25-Wimcycle-Bugsy-AQA-Pink-P-200x2007ac3.jpg	(from https://www.wimcycle.com/produk/sepeda-anak/bugsy-aqa-12/)
16:09:33	8537/8537	---M--	200	added ('OK')	image/jpeg	etag:%22674d5ed5-2159%22	https://www.wimcycle.com/wp-content/uploads/2024/12/MY25-Wimcycle-Bugsy-AQA-Green-P-200x200.jpg?x30018	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-content/uploads/2024/12/MY25-Wimcycle-Bugsy-AQA-Green-P-200x2007ac3.jpg	(from https://www.wimcycle.com/produk/sepeda-anak/bugsy-aqa-12/)
16:09:34	62842/62842	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Apr%202025%2009:09:33%20GMT	https://www.wimcycle.com/produk/sepeda-anak/bugsy-aqa-12/POST	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk/sepeda-anak/bugsy-aqa-12/POST	(from https://www.wimcycle.com/produk/sepeda-anak/bugsy-aqa-12/)
16:10:23	0/-1	---M--	301	error ('')			https://www.wimcycle.com/produk	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk.f6.delayed	(from https://www.wimcycle.com/produk/sepeda-bmx/?paged=2)
16:10:23	0/-1	---M--	301	error ('')			https://www.wimcycle.com/produk/sepeda-bmx	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk/sepeda-bmx.f7.delayed	(from https://www.wimcycle.com/produk/sepeda-bmx/?paged=2)
16:10:24	0/-1	---M--	301	error ('')			https://www.wimcycle.com/produk	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk.f8.delayed	(from https://www.wimcycle.com/produk/sepeda-bmx/?paged=3)
16:10:24	0/-1	---M--	301	error ('')			https://www.wimcycle.com/produk	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk.f9.delayed	(from https://www.wimcycle.com/produk/sepeda-bmx/?paged=4)
16:10:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Apr%202025%2009:10:26%20GMT	https://www.wimcycle.com/produk/sepeda-bmx/?paged=1	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk/sepeda-bmx/indexa595.html	(from https://www.wimcycle.com/produk/sepeda-bmx/?paged=2)
16:10:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Apr%202025%2009:10:26%20GMT	https://www.wimcycle.com/sepeda/sepeda-anak/	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/sepeda/sepeda-anak/index.html	(from https://www.wimcycle.com/product-category/sepeda-anak/)
16:10:35	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:%227029066c27ac6f5ef18d660d5741979a%22	https://www.wimcycle.com/product-category/sepeda-bmx/page/3/	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/product-category/sepeda-bmx/page/3/index.html	(from https://www.wimcycle.com/produk/sepeda-bmx/?paged=2)
16:10:35	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:%227029066c27ac6f5ef18d660d5741979a%22	https://www.wimcycle.com/product-category/sepeda-bmx/page/4/	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/product-category/sepeda-bmx/page/4/index.html	(from https://www.wimcycle.com/produk/sepeda-bmx/?paged=3)
16:10:35	0/-1	---M--	301	error ('')			https://www.wimcycle.com/produk	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk.fa.delayed	(from https://www.wimcycle.com/produk/sepeda-anak/?paged=2)
16:10:35	0/-1	---M--	301	error ('')			https://www.wimcycle.com/produk	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk.fb.delayed	(from https://www.wimcycle.com/produk/sepeda-anak/?paged=3)
16:10:37	0/-1	---M--	301	error ('')			https://www.wimcycle.com/produk	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk.fc.delayed	(from https://www.wimcycle.com/produk/sepeda-anak/?paged=4)
16:10:37	0/-1	---M--	301	error ('')			https://www.wimcycle.com/produk	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk.fd.delayed	(from https://www.wimcycle.com/produk/sepeda-anak/?paged=5)
16:10:42	62842/62842	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Apr%202025%2009:10:39%20GMT	https://www.wimcycle.com/sepeda/sepeda-mtb/	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/sepeda/sepeda-mtb/index.html	(from https://www.wimcycle.com/product-category/sepeda-mtb/)
16:10:42	62842/62842	---MCZ	404	error ('Not%20Found')	application/rss+xml	etag:W/%223e29c6d8d08d04f554081b5d8d65a1fa%22	https://www.wimcycle.com/sepeda/sepeda-mtb/feed/	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/sepeda/sepeda-mtb/feed/index.html	(from https://www.wimcycle.com/product-category/sepeda-mtb/feed/)
16:10:43	2385/2385	---MCZ	200	added ('OK')	application/json	date:Mon,%2014%20Apr%202025%2009:10:42%20GMT	https://www.wimcycle.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.wimcycle.com%2Fproduk%2Fsepeda-anak%2Fmtb-vulcan-20%2F	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-json/oembed/1.0/embed302c.json	(from https://www.wimcycle.com/produk/sepeda-anak/mtb-vulcan-20/)
16:10:45	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:%227029066c27ac6f5ef18d660d5741979a%22	https://www.wimcycle.com/product-category/sepeda-anak/page/4/	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/product-category/sepeda-anak/page/4/index.html	(from https://www.wimcycle.com/produk/sepeda-anak/?paged=3)
16:10:45	2812/2812	---MCZ	200	added ('OK')	text/xml	date:Mon,%2014%20Apr%202025%2009:10:44%20GMT	https://www.wimcycle.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.wimcycle.com%2Fproduk%2Fsepeda-anak%2Fmtb-vulcan-20%2F&format=xml	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-json/oembed/1.0/embed7ae9	(from https://www.wimcycle.com/produk/sepeda-anak/mtb-vulcan-20/)
16:10:45	0/-1	---M--	301	error ('')			https://www.wimcycle.com/produk	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk.100.delayed	(from https://www.wimcycle.com/produk/sepeda-anak/mtb-vulcan-20/)
16:10:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Apr%202025%2009:10:43%20GMT	https://www.wimcycle.com/?p=21221	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/index601d.html	(from https://www.wimcycle.com/produk/sepeda-anak/mtb-vulcan-20/)
16:10:45	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:%227029066c27ac6f5ef18d660d5741979a%22	https://www.wimcycle.com/product-category/sepeda-anak/page/5/	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/product-category/sepeda-anak/page/5/index.html	(from https://www.wimcycle.com/produk/sepeda-anak/?paged=4)
16:10:45	8096/8096	---M--	200	added ('OK')	image/jpeg	etag:%2265f3f8ab-1fa0%22	https://www.wimcycle.com/wp-content/uploads/2024/02/MY24-VULCAN-BLUE-P-200x200.jpg?x30018	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-content/uploads/2024/02/MY24-VULCAN-BLUE-P-200x2007ac3.jpg	(from https://www.wimcycle.com/produk/sepeda-anak/mtb-vulcan-20/)
16:10:47	62842/62842	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Apr%202025%2009:10:46%20GMT	https://www.wimcycle.com/produk/sepeda-anak/mtb-vulcan-20/POST	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk/sepeda-anak/mtb-vulcan-20/POST	(from https://www.wimcycle.com/produk/sepeda-anak/mtb-vulcan-20/)
16:11:10	2444/2444	---MCZ	200	added ('OK')	application/json	date:Mon,%2014%20Apr%202025%2009:11:10%20GMT	https://www.wimcycle.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.wimcycle.com%2Fproduk%2Fsepeda-anak%2Fmtb-trail-blazer-24%2F	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-json/oembed/1.0/embedf174.json	(from https://www.wimcycle.com/produk/sepeda-anak/mtb-trail-blazer-24/)
16:11:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Apr%202025%2009:11:10%20GMT	https://www.wimcycle.com/?p=15405	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/index10d4.html	(from https://www.wimcycle.com/produk/sepeda-anak/mtb-trail-blazer-24/)
16:11:11	0/-1	---M--	301	error ('')			https://www.wimcycle.com/produk	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk.106.delayed	(from https://www.wimcycle.com/produk/sepeda-anak/mtb-trail-blazer-24/)
16:11:11	2872/2872	---MCZ	200	added ('OK')	text/xml	date:Mon,%2014%20Apr%202025%2009:11:11%20GMT	https://www.wimcycle.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.wimcycle.com%2Fproduk%2Fsepeda-anak%2Fmtb-trail-blazer-24%2F&format=xml	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-json/oembed/1.0/embede662	(from https://www.wimcycle.com/produk/sepeda-anak/mtb-trail-blazer-24/)
16:11:11	7273/7273	---M--	200	added ('OK')	image/jpeg	etag:%2264881db6-1c69%22	https://www.wimcycle.com/wp-content/uploads/2023/06/MY23-TRAIL-BRAZER-2-P-200x200.jpg?x30018	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-content/uploads/2023/06/MY23-TRAIL-BRAZER-2-P-200x2007ac3.jpg	(from https://www.wimcycle.com/produk/sepeda-anak/mtb-trail-blazer-24/)
16:11:11	7370/7370	---M--	200	added ('OK')	image/jpeg	etag:%2264881e38-1cca%22	https://www.wimcycle.com/wp-content/uploads/2023/06/MY23-TRAIL-BRAZER-1-P-200x200.jpg?x30018	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-content/uploads/2023/06/MY23-TRAIL-BRAZER-1-P-200x2007ac3.jpg	(from https://www.wimcycle.com/produk/sepeda-anak/mtb-trail-blazer-24/)
16:11:12	62842/62842	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Apr%202025%2009:11:12%20GMT	https://www.wimcycle.com/produk/sepeda-anak/mtb-trail-blazer-24/POST	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk/sepeda-anak/mtb-trail-blazer-24/POST	(from https://www.wimcycle.com/produk/sepeda-anak/mtb-trail-blazer-24/)
16:11:42	2445/2445	---MCZ	200	added ('OK')	application/json	date:Mon,%2014%20Apr%202025%2009:11:42%20GMT	https://www.wimcycle.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.wimcycle.com%2Fproduk%2Fsepeda-anak%2F20-mtb-trail-blazer%2F	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/wp-json/oembed/1.0/embed9727.json	(from https://www.wimcycle.com/produk/sepeda-anak/20-mtb-trail-blazer/)
16:11:43	0/-1	---M--	301	error ('')			https://www.wimcycle.com/produk	C:/Users/Administrator/Documents/projek%20web/wmcweb/www.wimcycle.com/produk.10c.delayed	(from https://www.wimcycle.com/produk/sepeda-anak/20-mtb-trail-blazer/)
